session_id,institution,event_type,payload,client_ts,server_ts
737bc818-be65-4c67-a0e9-e46882cddbe8,,screen_enter,"{""to"": ""d3"", ""from"": ""c3"", ""session_ms"": 40838, ""prev_screen_ms"": 18644}",1779105548907,2026-05-18T11:59:09.03068+00:00
afab6dc8-dd96-45c5-bdd3-c35205007b0b,,screen_enter,"{""to"": ""c1"", ""from"": ""intro"", ""session_ms"": 2789, ""prev_screen_ms"": 827}",1779105549552,2026-05-18T11:59:09.679569+00:00
afab6dc8-dd96-45c5-bdd3-c35205007b0b,,c1_answer,"{""score"": 100, ""slots"": [0, 1, 2], ""tries"": 1, ""correct"": true, ""correct_count"": 3}",1779105555017,2026-05-18T11:59:15.180216+00:00
afab6dc8-dd96-45c5-bdd3-c35205007b0b,,screen_enter,"{""to"": ""d1"", ""from"": ""c1"", ""session_ms"": 9487, ""prev_screen_ms"": 6698}",1779105556250,2026-05-18T11:59:16.360756+00:00
afab6dc8-dd96-45c5-bdd3-c35205007b0b,,screen_enter,"{""to"": ""c2"", ""from"": ""d1"", ""session_ms"": 11203, ""prev_screen_ms"": 1716}",1779105557966,2026-05-18T11:59:18.063092+00:00
afab6dc8-dd96-45c5-bdd3-c35205007b0b,,c2_answer,"{""guess"": 1.3440860215053763, ""score"": 99, ""correct"": false}",1779105566215,2026-05-18T11:59:26.365703+00:00
afab6dc8-dd96-45c5-bdd3-c35205007b0b,,screen_enter,"{""to"": ""d2"", ""from"": ""c2"", ""session_ms"": 20502, ""prev_screen_ms"": 9299}",1779105567265,2026-05-18T11:59:27.376725+00:00
afab6dc8-dd96-45c5-bdd3-c35205007b0b,,screen_enter,"{""to"": ""c3"", ""from"": ""d2"", ""session_ms"": 21919, ""prev_screen_ms"": 1417}",1779105568682,2026-05-18T11:59:28.809033+00:00
afab6dc8-dd96-45c5-bdd3-c35205007b0b,,c3_answer,"{""zone"": ""p2"", ""score"": 100, ""correct"": true}",1779105570080,2026-05-18T11:59:30.200527+00:00
afab6dc8-dd96-45c5-bdd3-c35205007b0b,,screen_enter,"{""to"": ""d3"", ""from"": ""c3"", ""session_ms"": 24134, ""prev_screen_ms"": 2215}",1779105570897,2026-05-18T11:59:30.991665+00:00
afab6dc8-dd96-45c5-bdd3-c35205007b0b,,screen_enter,"{""to"": ""finale"", ""from"": ""d3"", ""session_ms"": 25618, ""prev_screen_ms"": 1484}",1779105572381,2026-05-18T11:59:32.590769+00:00
afab6dc8-dd96-45c5-bdd3-c35205007b0b,,session_complete,"{""scores"": [100, 99, 100], ""t_total_ms"": 25618, ""total_score"": 299}",1779105572382,2026-05-18T11:59:32.718809+00:00
afab6dc8-dd96-45c5-bdd3-c35205007b0b,,screen_enter,"{""to"": ""iec"", ""from"": ""finale"", ""session_ms"": 26600, ""prev_screen_ms"": 982}",1779105573363,2026-05-18T11:59:33.477917+00:00
afab6dc8-dd96-45c5-bdd3-c35205007b0b,,screen_enter,"{""to"": ""credits"", ""from"": ""iec"", ""session_ms"": 27452, ""prev_screen_ms"": 852}",1779105574215,2026-05-18T11:59:34.34934+00:00
737bc818-be65-4c67-a0e9-e46882cddbe8,,screen_enter,"{""to"": ""finale"", ""from"": ""d3"", ""session_ms"": 67762, ""prev_screen_ms"": 26924}",1779105575831,2026-05-18T11:59:35.949296+00:00
737bc818-be65-4c67-a0e9-e46882cddbe8,,session_complete,"{""scores"": [33, 0, 0], ""t_total_ms"": 67762, ""total_score"": 33}",1779105575838,2026-05-18T11:59:36.065888+00:00
737bc818-be65-4c67-a0e9-e46882cddbe8,,screen_enter,"{""to"": ""iec"", ""from"": ""finale"", ""session_ms"": 73960, ""prev_screen_ms"": 6198}",1779105582029,2026-05-18T11:59:42.145285+00:00
737bc818-be65-4c67-a0e9-e46882cddbe8,,screen_enter,"{""to"": ""credits"", ""from"": ""iec"", ""session_ms"": 85323, ""prev_screen_ms"": 11363}",1779105593392,2026-05-18T11:59:53.495814+00:00
7118295c-85fa-4ea9-8a6b-557c2b829482,,session_start,"{""device"": {""ih"": 810, ""iw"": 1080, ""os"": ""ios"", ""sh"": 1080, ""sw"": 810, ""ua"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)"", ""dpr"": 2, ""form"": ""tablet"", ""touch"": true}}",1779105642999,2026-05-18T12:00:43.705649+00:00
7118295c-85fa-4ea9-8a6b-557c2b829482,,screen_enter,"{""to"": ""register"", ""from"": ""privacy"", ""session_ms"": 2303, ""prev_screen_ms"": 2303}",1779105645302,2026-05-18T12:00:45.451418+00:00
7118295c-85fa-4ea9-8a6b-557c2b829482,,register_complete,"{""type"": """", ""has_uls"": false, ""friction"": {""ulsFocusMs"": 0, ""instFocusMs"": 0, ""typeFocusMs"": 0, ""ulsFocusCount"": 0, ""instFocusCount"": 0, ""instInputCount"": 0, ""typeFocusCount"": 0}, ""has_inst"": false, ""t_register_ms"": 1892}",1779105647194,2026-05-18T12:00:47.332086+00:00
7118295c-85fa-4ea9-8a6b-557c2b829482,,screen_enter,"{""to"": ""intro"", ""from"": ""register"", ""session_ms"": 4195, ""prev_screen_ms"": 1892}",1779105647194,2026-05-18T12:00:47.47549+00:00
7118295c-85fa-4ea9-8a6b-557c2b829482,,screen_enter,"{""to"": ""c1"", ""from"": ""intro"", ""session_ms"": 5617, ""prev_screen_ms"": 1422}",1779105648616,2026-05-18T12:00:48.793278+00:00
0237d7bf-9c0c-4d55-a966-99e457a04479,,session_start,"{""device"": {""ih"": 810, ""iw"": 1080, ""os"": ""ios"", ""sh"": 1080, ""sw"": 810, ""ua"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)"", ""dpr"": 2, ""form"": ""tablet"", ""touch"": true}}",1779105674726,2026-05-18T12:01:15.142173+00:00
0237d7bf-9c0c-4d55-a966-99e457a04479,,screen_enter,"{""to"": ""register"", ""from"": ""privacy"", ""session_ms"": 9235, ""prev_screen_ms"": 9235}",1779105683961,2026-05-18T12:01:24.112126+00:00
c6d77e91-6160-46cf-8361-0cb5b72ec040,,session_start,"{""device"": {""ih"": 820, ""iw"": 1180, ""os"": ""ios"", ""sh"": 1180, ""sw"": 820, ""ua"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)"", ""dpr"": 2, ""form"": ""tablet"", ""touch"": true}}",1779105691428,2026-05-18T12:01:31.910142+00:00
c6d77e91-6160-46cf-8361-0cb5b72ec040,,screen_enter,"{""to"": ""register"", ""from"": ""privacy"", ""session_ms"": 1025, ""prev_screen_ms"": 1025}",1779105692453,2026-05-18T12:01:32.56221+00:00
c6d77e91-6160-46cf-8361-0cb5b72ec040,,register_complete,"{""type"": """", ""has_uls"": false, ""friction"": {""ulsFocusMs"": 0, ""instFocusMs"": 0, ""typeFocusMs"": 0, ""ulsFocusCount"": 0, ""instFocusCount"": 0, ""instInputCount"": 0, ""typeFocusCount"": 0}, ""has_inst"": false, ""t_register_ms"": 1209}",1779105693662,2026-05-18T12:01:33.754905+00:00
c6d77e91-6160-46cf-8361-0cb5b72ec040,,screen_enter,"{""to"": ""intro"", ""from"": ""register"", ""session_ms"": 2235, ""prev_screen_ms"": 1210}",1779105693663,2026-05-18T12:01:33.864694+00:00
0237d7bf-9c0c-4d55-a966-99e457a04479,,register_complete,"{""type"": """", ""has_uls"": false, ""friction"": {""ulsFocusMs"": 0, ""instFocusMs"": 0, ""typeFocusMs"": 0, ""ulsFocusCount"": 0, ""instFocusCount"": 0, ""instInputCount"": 0, ""typeFocusCount"": 0}, ""has_inst"": false, ""t_register_ms"": 9871}",1779105693832,2026-05-18T12:01:33.960892+00:00
0237d7bf-9c0c-4d55-a966-99e457a04479,,screen_enter,"{""to"": ""intro"", ""from"": ""register"", ""session_ms"": 19107, ""prev_screen_ms"": 9872}",1779105693833,2026-05-18T12:01:34.091422+00:00
c6d77e91-6160-46cf-8361-0cb5b72ec040,,screen_enter,"{""to"": ""c1"", ""from"": ""intro"", ""session_ms"": 3027, ""prev_screen_ms"": 792}",1779105694455,2026-05-18T12:01:34.552072+00:00
c6d77e91-6160-46cf-8361-0cb5b72ec040,,c1_answer,"{""score"": 100, ""slots"": [0, 1, 2], ""tries"": 1, ""correct"": true, ""correct_count"": 3}",1779105698220,2026-05-18T12:01:38.869867+00:00
c6d77e91-6160-46cf-8361-0cb5b72ec040,,screen_enter,"{""to"": ""d1"", ""from"": ""c1"", ""session_ms"": 8025, ""prev_screen_ms"": 4998}",1779105699453,2026-05-18T12:01:39.562912+00:00
c6d77e91-6160-46cf-8361-0cb5b72ec040,,screen_enter,"{""to"": ""c2"", ""from"": ""d1"", ""session_ms"": 9391, ""prev_screen_ms"": 1366}",1779105700819,2026-05-18T12:01:40.930322+00:00
0237d7bf-9c0c-4d55-a966-99e457a04479,,screen_enter,"{""to"": ""c1"", ""from"": ""intro"", ""session_ms"": 28678, ""prev_screen_ms"": 9571}",1779105703404,2026-05-18T12:01:43.504326+00:00
c6d77e91-6160-46cf-8361-0cb5b72ec040,,c2_answer,"{""guess"": 6.720430107526881, ""score"": 24, ""correct"": false}",1779105703453,2026-05-18T12:01:43.557468+00:00
c6d77e91-6160-46cf-8361-0cb5b72ec040,,screen_enter,"{""to"": ""d2"", ""from"": ""c2"", ""session_ms"": 12841, ""prev_screen_ms"": 3450}",1779105704269,2026-05-18T12:01:44.38616+00:00
c6d77e91-6160-46cf-8361-0cb5b72ec040,,screen_enter,"{""to"": ""c3"", ""from"": ""d2"", ""session_ms"": 13790, ""prev_screen_ms"": 949}",1779105705218,2026-05-18T12:01:45.335126+00:00
c6d77e91-6160-46cf-8361-0cb5b72ec040,,c3_answer,"{""zone"": ""p2"", ""score"": 100, ""correct"": true}",1779105706567,2026-05-18T12:01:46.683593+00:00
c6d77e91-6160-46cf-8361-0cb5b72ec040,,screen_enter,"{""to"": ""d3"", ""from"": ""c3"", ""session_ms"": 16092, ""prev_screen_ms"": 2302}",1779105707520,2026-05-18T12:01:47.619103+00:00
c6d77e91-6160-46cf-8361-0cb5b72ec040,,screen_enter,"{""to"": ""finale"", ""from"": ""d3"", ""session_ms"": 17690, ""prev_screen_ms"": 1598}",1779105709118,2026-05-18T12:01:49.246822+00:00
c6d77e91-6160-46cf-8361-0cb5b72ec040,,session_complete,"{""scores"": [100, 24, 100], ""t_total_ms"": 17690, ""total_score"": 224}",1779105709118,2026-05-18T12:01:49.344237+00:00
c6d77e91-6160-46cf-8361-0cb5b72ec040,,screen_enter,"{""to"": ""iec"", ""from"": ""finale"", ""session_ms"": 18657, ""prev_screen_ms"": 967}",1779105710085,2026-05-18T12:01:50.193533+00:00
c6d77e91-6160-46cf-8361-0cb5b72ec040,,screen_enter,"{""to"": ""credits"", ""from"": ""iec"", ""session_ms"": 20540, ""prev_screen_ms"": 1883}",1779105711968,2026-05-18T12:01:52.067642+00:00
01bdeda6-d068-4406-9425-d589c0e2f869,,session_start,"{""device"": {""ih"": 810, ""iw"": 1080, ""os"": ""ios"", ""sh"": 1080, ""sw"": 810, ""ua"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)"", ""dpr"": 2, ""form"": ""tablet"", ""touch"": true}}",1779105725670,2026-05-18T12:02:06.132352+00:00
01bdeda6-d068-4406-9425-d589c0e2f869,,screen_enter,"{""to"": ""register"", ""from"": ""privacy"", ""session_ms"": 1379, ""prev_screen_ms"": 1379}",1779105727049,2026-05-18T12:02:07.150658+00:00
01bdeda6-d068-4406-9425-d589c0e2f869,,register_complete,"{""type"": """", ""has_uls"": false, ""friction"": {""ulsFocusMs"": 0, ""instFocusMs"": 0, ""typeFocusMs"": 0, ""ulsFocusCount"": 0, ""instFocusCount"": 0, ""instInputCount"": 0, ""typeFocusCount"": 0}, ""has_inst"": false, ""t_register_ms"": 1099}",1779105728148,2026-05-18T12:02:08.255535+00:00
01bdeda6-d068-4406-9425-d589c0e2f869,,screen_enter,"{""to"": ""intro"", ""from"": ""register"", ""session_ms"": 2479, ""prev_screen_ms"": 1100}",1779105728149,2026-05-18T12:02:08.396244+00:00
01bdeda6-d068-4406-9425-d589c0e2f869,,screen_enter,"{""to"": ""c1"", ""from"": ""intro"", ""session_ms"": 3544, ""prev_screen_ms"": 1065}",1779105729214,2026-05-18T12:02:09.324752+00:00
0237d7bf-9c0c-4d55-a966-99e457a04479,,c1_answer,"{""score"": 100, ""slots"": [0, 1, 2], ""tries"": 1, ""correct"": true, ""correct_count"": 3}",1779105735293,2026-05-18T12:02:15.418864+00:00
0237d7bf-9c0c-4d55-a966-99e457a04479,,screen_enter,"{""to"": ""d1"", ""from"": ""c1"", ""session_ms"": 63765, ""prev_screen_ms"": 35087}",1779105738491,2026-05-18T12:02:18.613808+00:00
01bdeda6-d068-4406-9425-d589c0e2f869,,c1_answer,"{""score"": 66, ""slots"": [3, 1, 2], ""tries"": 1, ""correct"": false, ""correct_count"": 2}",1779105739562,2026-05-18T12:02:19.665118+00:00
01bdeda6-d068-4406-9425-d589c0e2f869,,screen_enter,"{""to"": ""d1"", ""from"": ""c1"", ""session_ms"": 21438, ""prev_screen_ms"": 17894}",1779105747108,2026-05-18T12:02:27.230692+00:00
01bdeda6-d068-4406-9425-d589c0e2f869,,screen_enter,"{""to"": ""c2"", ""from"": ""d1"", ""session_ms"": 30856, ""prev_screen_ms"": 9418}",1779105756526,2026-05-18T12:02:36.925174+00:00
7118295c-85fa-4ea9-8a6b-557c2b829482,,c1_answer,"{""score"": 100, ""slots"": [0, 1, 2], ""tries"": 1, ""correct"": true, ""correct_count"": 3}",1779105756564,2026-05-18T12:02:36.949139+00:00
01bdeda6-d068-4406-9425-d589c0e2f869,,c2_answer,"{""guess"": 5.471250923417878, ""score"": 37, ""correct"": false}",1779105759488,2026-05-18T12:02:39.595491+00:00
01bdeda6-d068-4406-9425-d589c0e2f869,,screen_enter,"{""to"": ""d2"", ""from"": ""c2"", ""session_ms"": 35767, ""prev_screen_ms"": 4911}",1779105761437,2026-05-18T12:02:41.537416+00:00
01bdeda6-d068-4406-9425-d589c0e2f869,,screen_enter,"{""to"": ""c3"", ""from"": ""d2"", ""session_ms"": 38367, ""prev_screen_ms"": 2600}",1779105764037,2026-05-18T12:02:44.157226+00:00
01bdeda6-d068-4406-9425-d589c0e2f869,,c3_answer,"{""zone"": ""p2"", ""score"": 100, ""correct"": true}",1779105765801,2026-05-18T12:02:45.92267+00:00
01bdeda6-d068-4406-9425-d589c0e2f869,,screen_enter,"{""to"": ""d3"", ""from"": ""c3"", ""session_ms"": 42115, ""prev_screen_ms"": 3748}",1779105767785,2026-05-18T12:02:47.888368+00:00
01bdeda6-d068-4406-9425-d589c0e2f869,,screen_enter,"{""to"": ""finale"", ""from"": ""d3"", ""session_ms"": 61242, ""prev_screen_ms"": 19127}",1779105786912,2026-05-18T12:03:07.057815+00:00
01bdeda6-d068-4406-9425-d589c0e2f869,,session_complete,"{""scores"": [66, 37, 100], ""t_total_ms"": 61242, ""total_score"": 203}",1779105786913,2026-05-18T12:03:07.169988+00:00
01bdeda6-d068-4406-9425-d589c0e2f869,,screen_enter,"{""to"": ""iec"", ""from"": ""finale"", ""session_ms"": 62408, ""prev_screen_ms"": 1166}",1779105788078,2026-05-18T12:03:08.220284+00:00
7118295c-85fa-4ea9-8a6b-557c2b829482,,screen_enter,"{""to"": ""d1"", ""from"": ""c1"", ""session_ms"": 149151, ""prev_screen_ms"": 143534}",1779105792150,2026-05-18T12:03:12.369262+00:00
7118295c-85fa-4ea9-8a6b-557c2b829482,,screen_enter,"{""to"": ""c2"", ""from"": ""d1"", ""session_ms"": 152185, ""prev_screen_ms"": 3034}",1779105795184,2026-05-18T12:03:15.295288+00:00
01bdeda6-d068-4406-9425-d589c0e2f869,,screen_enter,"{""to"": ""credits"", ""from"": ""iec"", ""session_ms"": 69543, ""prev_screen_ms"": 7135}",1779105795214,2026-05-18T12:03:15.338399+00:00
3ec3603d-41ba-4f4b-9511-6eb29cf55a0c,,session_start,"{""device"": {""ih"": 810, ""iw"": 1080, ""os"": ""ios"", ""sh"": 1080, ""sw"": 810, ""ua"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)"", ""dpr"": 2, ""form"": ""tablet"", ""touch"": true}}",1779105812635,2026-05-18T12:03:32.773401+00:00
3ec3603d-41ba-4f4b-9511-6eb29cf55a0c,,screen_enter,"{""to"": ""register"", ""from"": ""privacy"", ""session_ms"": 985, ""prev_screen_ms"": 985}",1779105813620,2026-05-18T12:03:33.748092+00:00
3ec3603d-41ba-4f4b-9511-6eb29cf55a0c,,register_complete,"{""type"": """", ""has_uls"": false, ""friction"": {""ulsFocusMs"": 0, ""instFocusMs"": 0, ""typeFocusMs"": 0, ""ulsFocusCount"": 0, ""instFocusCount"": 0, ""instInputCount"": 0, ""typeFocusCount"": 0}, ""has_inst"": false, ""t_register_ms"": 1079}",1779105814699,2026-05-18T12:03:34.786853+00:00
3ec3603d-41ba-4f4b-9511-6eb29cf55a0c,,screen_enter,"{""to"": ""intro"", ""from"": ""register"", ""session_ms"": 2065, ""prev_screen_ms"": 1080}",1779105814700,2026-05-18T12:03:34.900577+00:00
3ec3603d-41ba-4f4b-9511-6eb29cf55a0c,,screen_enter,"{""to"": ""c1"", ""from"": ""intro"", ""session_ms"": 3052, ""prev_screen_ms"": 987}",1779105815687,2026-05-18T12:03:35.780378+00:00
3ec3603d-41ba-4f4b-9511-6eb29cf55a0c,,c1_answer,"{""score"": 100, ""slots"": [0, 1, 2], ""tries"": 1, ""correct"": true, ""correct_count"": 3}",1779105825899,2026-05-18T12:03:46.010389+00:00
3ec3603d-41ba-4f4b-9511-6eb29cf55a0c,,screen_enter,"{""to"": ""d1"", ""from"": ""c1"", ""session_ms"": 15180, ""prev_screen_ms"": 12128}",1779105827815,2026-05-18T12:03:47.921887+00:00
3ec3603d-41ba-4f4b-9511-6eb29cf55a0c,,screen_enter,"{""to"": ""c2"", ""from"": ""d1"", ""session_ms"": 17497, ""prev_screen_ms"": 2317}",1779105830132,2026-05-18T12:03:50.248905+00:00
0237d7bf-9c0c-4d55-a966-99e457a04479,,screen_enter,"{""to"": ""c2"", ""from"": ""d1"", ""session_ms"": 157283, ""prev_screen_ms"": 93518}",1779105832010,2026-05-18T12:03:52.131449+00:00
3ec3603d-41ba-4f4b-9511-6eb29cf55a0c,,c2_answer,"{""guess"": 4.201551342033979, ""score"": 53, ""correct"": false}",1779105832764,2026-05-18T12:03:52.898662+00:00
3ec3603d-41ba-4f4b-9511-6eb29cf55a0c,,screen_enter,"{""to"": ""d2"", ""from"": ""c2"", ""session_ms"": 22262, ""prev_screen_ms"": 4765}",1779105834897,2026-05-18T12:03:55.041004+00:00
3ec3603d-41ba-4f4b-9511-6eb29cf55a0c,,screen_enter,"{""to"": ""c3"", ""from"": ""d2"", ""session_ms"": 24494, ""prev_screen_ms"": 2232}",1779105837129,2026-05-18T12:03:57.251733+00:00
3ec3603d-41ba-4f4b-9511-6eb29cf55a0c,,c3_answer,"{""zone"": ""p2"", ""score"": 100, ""correct"": true}",1779105841910,2026-05-18T12:04:02.04697+00:00
3ec3603d-41ba-4f4b-9511-6eb29cf55a0c,,screen_enter,"{""to"": ""d3"", ""from"": ""c3"", ""session_ms"": 30392, ""prev_screen_ms"": 5898}",1779105843027,2026-05-18T12:04:03.13607+00:00
3ec3603d-41ba-4f4b-9511-6eb29cf55a0c,,screen_enter,"{""to"": ""finale"", ""from"": ""d3"", ""session_ms"": 37790, ""prev_screen_ms"": 7398}",1779105850425,2026-05-18T12:04:10.572609+00:00
3ec3603d-41ba-4f4b-9511-6eb29cf55a0c,,session_complete,"{""scores"": [100, 53, 100], ""t_total_ms"": 37790, ""total_score"": 253}",1779105850425,2026-05-18T12:04:10.714104+00:00
3ec3603d-41ba-4f4b-9511-6eb29cf55a0c,,screen_enter,"{""to"": ""iec"", ""from"": ""finale"", ""session_ms"": 39305, ""prev_screen_ms"": 1515}",1779105851940,2026-05-18T12:04:12.057186+00:00
7118295c-85fa-4ea9-8a6b-557c2b829482,,c2_answer,"{""guess"": 1.2773947303619793, ""score"": 100, ""correct"": false}",1779105852930,2026-05-18T12:04:13.154654+00:00
7118295c-85fa-4ea9-8a6b-557c2b829482,,screen_enter,"{""to"": ""d2"", ""from"": ""c2"", ""session_ms"": 211097, ""prev_screen_ms"": 58912}",1779105854096,2026-05-18T12:04:14.208729+00:00
7118295c-85fa-4ea9-8a6b-557c2b829482,,screen_enter,"{""to"": ""c3"", ""from"": ""d2"", ""session_ms"": 212297, ""prev_screen_ms"": 1200}",1779105855296,2026-05-18T12:04:15.411304+00:00
0237d7bf-9c0c-4d55-a966-99e457a04479,,c2_answer,"{""guess"": 1.3158704752524006, ""score"": 100, ""correct"": false}",1779105876062,2026-05-18T12:04:36.179243+00:00
0237d7bf-9c0c-4d55-a966-99e457a04479,,screen_enter,"{""to"": ""d2"", ""from"": ""c2"", ""session_ms"": 225511, ""prev_screen_ms"": 68228}",1779105900237,2026-05-18T12:05:00.545223+00:00
0237d7bf-9c0c-4d55-a966-99e457a04479,,screen_enter,"{""to"": ""c3"", ""from"": ""d2"", ""session_ms"": 248053, ""prev_screen_ms"": 22542}",1779105922779,2026-05-18T12:05:23.148914+00:00
0237d7bf-9c0c-4d55-a966-99e457a04479,,c3_answer,"{""zone"": ""p2"", ""score"": 100, ""correct"": true}",1779105955667,2026-05-18T12:05:55.867051+00:00
0237d7bf-9c0c-4d55-a966-99e457a04479,,screen_enter,"{""to"": ""d3"", ""from"": ""c3"", ""session_ms"": 285424, ""prev_screen_ms"": 37371}",1779105960151,2026-05-18T12:06:00.260124+00:00
82669e7e-61a3-42b3-9542-56f069a399f4,,session_start,"{""device"": {""ih"": 820, ""iw"": 1180, ""os"": ""ios"", ""sh"": 1180, ""sw"": 820, ""ua"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)"", ""dpr"": 2, ""form"": ""tablet"", ""touch"": true}}",1779106160519,2026-05-18T12:09:21.117344+00:00
82669e7e-61a3-42b3-9542-56f069a399f4,,screen_enter,"{""to"": ""register"", ""from"": ""privacy"", ""session_ms"": 740, ""prev_screen_ms"": 740}",1779106161259,2026-05-18T12:09:21.390946+00:00
82669e7e-61a3-42b3-9542-56f069a399f4,,register_complete,"{""type"": """", ""has_uls"": false, ""friction"": {""ulsFocusMs"": 0, ""instFocusMs"": 0, ""typeFocusMs"": 0, ""ulsFocusCount"": 0, ""instFocusCount"": 0, ""instInputCount"": 0, ""typeFocusCount"": 0}, ""has_inst"": false, ""t_register_ms"": 1058}",1779106162317,2026-05-18T12:09:22.435259+00:00
82669e7e-61a3-42b3-9542-56f069a399f4,,screen_enter,"{""to"": ""intro"", ""from"": ""register"", ""session_ms"": 1799, ""prev_screen_ms"": 1059}",1779106162318,2026-05-18T12:09:22.559729+00:00
82669e7e-61a3-42b3-9542-56f069a399f4,,screen_enter,"{""to"": ""c1"", ""from"": ""intro"", ""session_ms"": 3926, ""prev_screen_ms"": 2127}",1779106164445,2026-05-18T12:09:24.54681+00:00
0237d7bf-9c0c-4d55-a966-99e457a04479,,screen_enter,"{""to"": ""finale"", ""from"": ""d3"", ""session_ms"": 496093, ""prev_screen_ms"": 210669}",1779106170819,2026-05-18T12:09:31.058494+00:00
0237d7bf-9c0c-4d55-a966-99e457a04479,,session_complete,"{""scores"": [100, 100, 100], ""t_total_ms"": 496093, ""total_score"": 300}",1779106170819,2026-05-18T12:09:31.19115+00:00
0237d7bf-9c0c-4d55-a966-99e457a04479,,screen_enter,"{""to"": ""iec"", ""from"": ""finale"", ""session_ms"": 509721, ""prev_screen_ms"": 13628}",1779106184447,2026-05-18T12:09:44.59334+00:00
82669e7e-61a3-42b3-9542-56f069a399f4,,c1_answer,"{""score"": 100, ""slots"": [0, 1, 2], ""tries"": 1, ""correct"": true, ""correct_count"": 3}",1779106195074,2026-05-18T12:09:55.198355+00:00
82669e7e-61a3-42b3-9542-56f069a399f4,,screen_enter,"{""to"": ""d1"", ""from"": ""c1"", ""session_ms"": 37221, ""prev_screen_ms"": 33295}",1779106197740,2026-05-18T12:09:57.894274+00:00
82669e7e-61a3-42b3-9542-56f069a399f4,,screen_enter,"{""to"": ""c2"", ""from"": ""d1"", ""session_ms"": 51053, ""prev_screen_ms"": 13832}",1779106211572,2026-05-18T12:10:11.84278+00:00
82669e7e-61a3-42b3-9542-56f069a399f4,,c2_answer,"{""guess"": 1.1574074074074074, ""score"": 97, ""correct"": false}",1779106235570,2026-05-18T12:10:35.857105+00:00
82669e7e-61a3-42b3-9542-56f069a399f4,,screen_enter,"{""to"": ""d2"", ""from"": ""c2"", ""session_ms"": 78767, ""prev_screen_ms"": 27714}",1779106239286,2026-05-18T12:10:39.443729+00:00
82669e7e-61a3-42b3-9542-56f069a399f4,,screen_enter,"{""to"": ""c3"", ""from"": ""d2"", ""session_ms"": 98182, ""prev_screen_ms"": 19415}",1779106258701,2026-05-18T12:10:58.957319+00:00
82669e7e-61a3-42b3-9542-56f069a399f4,,c3_answer,"{""zone"": ""p2"", ""score"": 100, ""correct"": true}",1779106272048,2026-05-18T12:11:12.325336+00:00
82669e7e-61a3-42b3-9542-56f069a399f4,,screen_enter,"{""to"": ""d3"", ""from"": ""c3"", ""session_ms"": 117031, ""prev_screen_ms"": 18849}",1779106277550,2026-05-18T12:11:17.713205+00:00
82669e7e-61a3-42b3-9542-56f069a399f4,,screen_enter,"{""to"": ""finale"", ""from"": ""d3"", ""session_ms"": 137095, ""prev_screen_ms"": 20064}",1779106297614,2026-05-18T12:11:38.106184+00:00
82669e7e-61a3-42b3-9542-56f069a399f4,,session_complete,"{""scores"": [100, 97, 100], ""t_total_ms"": 137095, ""total_score"": 297}",1779106297615,2026-05-18T12:11:38.241055+00:00
82669e7e-61a3-42b3-9542-56f069a399f4,,screen_enter,"{""to"": ""iec"", ""from"": ""finale"", ""session_ms"": 210844, ""prev_screen_ms"": 73749}",1779106371363,2026-05-18T12:12:51.988533+00:00
82669e7e-61a3-42b3-9542-56f069a399f4,,screen_enter,"{""to"": ""credits"", ""from"": ""iec"", ""session_ms"": 212628, ""prev_screen_ms"": 1784}",1779106373147,2026-05-18T12:12:53.285493+00:00
10184d2d-0633-4ee9-b474-5bfd3600fd6d,,session_start,"{""device"": {""ih"": 810, ""iw"": 1080, ""os"": ""ios"", ""sh"": 1080, ""sw"": 810, ""ua"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)"", ""dpr"": 2, ""form"": ""tablet"", ""touch"": true}}",1779106621801,2026-05-18T12:17:02.484679+00:00
10184d2d-0633-4ee9-b474-5bfd3600fd6d,,screen_enter,"{""to"": ""register"", ""from"": ""privacy"", ""session_ms"": 1059, ""prev_screen_ms"": 1059}",1779106622860,2026-05-18T12:17:02.969224+00:00
10184d2d-0633-4ee9-b474-5bfd3600fd6d,,register_complete,"{""type"": """", ""has_uls"": false, ""friction"": {""ulsFocusMs"": 0, ""instFocusMs"": 0, ""typeFocusMs"": 0, ""ulsFocusCount"": 0, ""instFocusCount"": 0, ""instInputCount"": 0, ""typeFocusCount"": 0}, ""has_inst"": false, ""t_register_ms"": 1892}",1779106624752,2026-05-18T12:17:05.33115+00:00
10184d2d-0633-4ee9-b474-5bfd3600fd6d,,screen_enter,"{""to"": ""intro"", ""from"": ""register"", ""session_ms"": 2951, ""prev_screen_ms"": 1892}",1779106624752,2026-05-18T12:17:05.45456+00:00
